timestamp_ms,ax,ay,az,gx,gy,gz,label,label_name
163,-0.2856,-1.0493,0.0566,7.6294,-36.1328,-106.8115,7,FoG
164,-0.2759,-1.0825,0.0586,5.4321,-38.8794,-108.2153,7,FoG
165,-0.2705,-1.0977,0.0742,-0.9155,-54.1382,-108.0933,7,FoG
166,-0.3569,-1.105,0.0679,-10.1318,-71.6553,-108.2764,7,FoG
167,-0.4331,-1.1206,0.0718,-19.3481,-92.6514,-104.7363,7,FoG
168,-0.5664,-1.0366,0.1196,-23.8647,-107.1167,-95.6421,7,FoG
169,-0.7222,-0.9575,0.2593,-37.0483,-140.625,-88.0737,7,FoG
170,-0.7378,-0.8921,0.4082,-37.4756,-148.2544,-78.4302,7,FoG
171,-0.6938,-0.8169,0.4526,-31.5552,-141.9067,-69.2139,7,FoG
172,-0.9028,-0.7173,0.2832,-24.4751,-136.4746,-45.7153,7,FoG
173,-0.9316,-0.7187,0.3135,-21.6675,-101.8677,-28.5034,7,FoG
174,-0.978,-0.6396,0.416,-21.6064,-84.8389,-12.3291,7,FoG
175,-1.1704,-0.5151,0.5161,-9.3384,-47.7295,13.2446,7,FoG
176,-1.3491,-0.5356,0.395,4.2114,-13.0615,38.3301,7,FoG
177,-0.4395,-1.0381,0.2432,11.3525,27.5269,47.1802,7,FoG
178,1.1011,-1.7979,0.165,9.5215,24.4141,19.165,7,FoG
179,-0.3877,-1.0942,-0.2466,-3.7842,-14.5264,42.5415,7,FoG
180,-0.957,-0.7915,-0.0479,6.897,-13.2446,37.4146,7,FoG
181,0.0063,-1.0864,0.0566,17.5781,-4.5776,26.2451,7,FoG
182,-0.3364,-0.9678,0.1475,10.6812,-24.7803,42.7246,7,FoG
183,-0.4155,-0.9214,0.3003,12.2681,-13.916,34.0576,7,FoG
184,-0.2383,-0.9141,0.3174,10.6201,6.958,20.1416,7,FoG
185,-0.2749,-0.9053,0.2368,5.127,0.9155,16.4795,7,FoG
186,-0.2456,-0.9458,0.1753,5.3711,-0.4883,11.8408,7,FoG
187,-0.2212,-0.9419,0.1562,5.4932,-8.0566,9.0332,7,FoG
188,-0.25,-0.9585,0.1436,7.0801,-9.3384,7.4463,7,FoG
189,-0.2539,-0.9639,0.1787,8.4229,-6.7139,8.7891,7,FoG
190,-0.2305,-0.9507,0.2251,8.0566,-4.5166,10.3149,7,FoG
191,-0.2598,-0.9438,0.2354,6.2256,-4.3945,11.2305,7,FoG
192,-0.2578,-0.9526,0.2085,5.7983,-0.4883,11.7188,7,FoG
193,-0.2271,-0.9619,0.2187,4.2114,-1.4038,13.0005,7,FoG
194,-0.2764,-0.9399,0.2246,1.77,-3.6011,13.6719,7,FoG
195,-0.2856,-0.9414,0.1948,1.4038,-0.9766,12.207,7,FoG
196,-0.2661,-0.9346,0.1987,1.2817,-0.061,11.7188,7,FoG
197,-0.2651,-0.936,0.207,0.8545,-0.5493,11.1084,7,FoG
198,-0.292,-0.9214,0.2065,0.6714,-2.3193,10.2539,7,FoG
199,-0.2988,-0.9351,0.2051,1.2817,-1.2207,8.667,7,FoG
200,-0.2715,-0.9331,0.2061,0.9766,-0.4272,8.3618,7,FoG
201,-0.2729,-0.9341,0.2222,0.7935,-1.77,9.1553,7,FoG
202,-0.3081,-0.9365,0.189,1.4648,0.5493,9.3994,7,FoG
203,-0.271,-0.9468,0.2017,2.7466,3.2349,10.3149,7,FoG
204,-0.2568,-0.9458,0.2095,1.3428,1.8921,13.1226,7,FoG
205,-0.2412,-0.9487,0.2446,-1.5259,-0.9155,16.4795,7,FoG
206,-0.3032,-0.9111,0.2617,-5.0049,-1.2817,19.7144,7,FoG
207,-0.2964,-0.9419,0.2231,-6.5918,3.6011,22.583,7,FoG
208,-0.3003,-0.9487,0.1934,-7.6294,4.0283,25.5127,7,FoG
209,-0.2632,-0.9297,0.2026,-8.3618,1.2207,29.1138,7,FoG
210,-0.3232,-0.9219,0.1636,-8.9722,-2.1973,33.2031,7,FoG
211,-0.3652,-0.9297,0.1943,-9.1553,-2.0752,34.79,7,FoG
212,-0.395,-0.9165,0.1875,-7.9346,5.3101,35.3394,7,FoG
213,-0.3467,-0.9692,0.2485,-9.7046,10.5591,38.3301,7,FoG
214,-0.3174,-0.9199,0.2231,-9.9487,14.0991,42.8467,7,FoG
215,-0.2832,-0.9834,0.1914,-13.6719,11.1084,51.3306,7,FoG
216,-0.377,-0.9854,0.186,-17.7002,2.3804,56.9458,7,FoG
217,-0.4141,-1.0229,0.1982,-18.1885,3.9673,58.96,7,FoG
218,-0.4844,-0.9839,0.1987,-13.1226,8.7891,57.0679,7,FoG
219,-0.4956,-1.0747,0.1543,-9.1553,17.7002,58.6548,7,FoG
220,-0.4687,-1.1001,0.1279,-10.1929,20.4468,63.1714,7,FoG
221,-0.4971,-1.0928,0.167,-14.7095,21.1182,71.5332,7,FoG
222,-0.478,-1.0884,0.1792,-18.3105,27.0996,78.6133,7,FoG
223,-0.4829,-1.0405,0.1606,-25.8179,22.7661,82.5195,7,FoG
224,-0.4658,-0.9536,0.1831,-30.6396,16.0522,81.3599,7,FoG
225,-0.4648,-0.8579,0.2109,-32.1045,9.5825,75.3784,7,FoG
226,-0.4131,-0.8149,0.2178,-29.4189,10.7422,65.6738,7,FoG
227,-0.0464,-0.8745,0.1763,-25.0244,8.1787,43.6401,7,FoG
228,-0.0254,-0.814,0.1973,-28.3813,-20.9351,22.8271,7,FoG
229,-0.0146,-0.7979,0.2129,-28.5645,-42.3584,10.3149,7,FoG
230,-0.0859,-0.7764,0.1846,-30.9448,-60.73,-5.8594,7,FoG
231,-0.147,-0.7842,0.1616,-30.9448,-61.8286,-23.7427,7,FoG
232,-0.2485,-0.7607,0.1509,-30.0903,-57.6782,-40.6494,7,FoG
233,-0.2881,-0.8071,0.1768,-27.5879,-50.293,-53.1616,7,FoG
234,-0.2925,-0.834,0.1992,-24.4751,-44.4336,-66.8945,7,FoG
235,-0.3223,-0.8657,0.2217,-21.9116,-46.9971,-75.9888,7,FoG
236,-0.3579,-0.9102,0.2319,-19.7144,-51.7578,-81.543,7,FoG
237,-0.3789,-0.9619,0.2349,-17.0288,-55.1758,-89.4165,7,FoG
238,-0.3862,-0.98,0.2461,-16.2354,-60.6079,-93.4448,7,FoG
239,-0.48,-0.9429,0.2446,-18.3105,-72.3877,-94.9097,7,FoG
240,-0.4644,-0.9805,0.2554,-16.1743,-72.6929,-97.168,7,FoG
241,-0.4585,-1.0,0.2412,-16.6626,-81.1768,-97.1069,7,FoG
242,-0.4756,-1.0137,0.2568,-17.5171,-92.2241,-95.5811,7,FoG
243,-0.5073,-1.0093,0.2568,-18.5547,-102.6001,-91.6748,7,FoG
244,-0.4771,-0.959,0.2393,-20.752,-117.4316,-85.8154,7,FoG
245,-0.5859,-0.9092,0.2671,-24.4751,-140.4419,-78.9185,7,FoG
246,-0.7612,-0.8418,0.3428,-28.3813,-157.7148,-66.4673,7,FoG
247,-0.6118,-0.8711,0.3003,-20.2026,-146.6064,-64.0259,7,FoG
248,-0.6318,-0.8638,0.2271,-19.5313,-149.0479,-52.4902,7,FoG
249,-0.8906,-0.7461,0.2202,-23.6206,-127.3804,-42.7856,7,FoG
250,-0.8462,-0.7192,0.3188,-25.9399,-100.0977,-27.771,7,FoG
251,-1.0068,-0.6289,0.4556,-24.6582,-89.4775,-7.5684,7,FoG
252,-1.334,-0.5552,0.439,-6.5918,-53.5889,18.7378,7,FoG
253,-1.3223,-0.7329,0.1729,5.127,-8.0566,51.7578,7,FoG
254,0.2339,-1.3696,0.0884,18.3716,37.2925,35.3394,7,FoG
255,0.8706,-1.6025,0.04,17.8833,26.7944,4.7607,7,FoG
256,-0.9326,-0.7559,-0.125,5.9814,0.4272,27.6489,7,FoG
257,-0.5669,-0.9824,0.1655,27.71,10.9253,35.3394,7,FoG
258,0.0308,-1.1147,0.1553,16.6626,-8.2397,25.2075,7,FoG
259,-0.3677,-0.9038,0.2642,8.0566,-16.6016,27.71,7,FoG
260,-0.312,-0.8813,0.2896,10.6812,5.4321,15.3198,7,FoG
261,-0.146,-0.9302,0.2319,9.3384,5.7983,9.7656,7,FoG
262,-0.2988,-0.9395,0.125,6.1646,-9.2773,8.1787,7,FoG
263,-0.1982,-0.9868,0.1372,9.5215,-5.3711,5.3711,7,FoG
264,-0.1797,-0.9751,0.2036,9.0942,-9.5215,7.9346,7,FoG
265,-0.2729,-0.9531,0.2305,8.3618,-5.8594,10.8643,7,FoG
266,-0.2183,-0.9678,0.2148,8.1177,2.8687,10.8643,7,FoG
267,-0.1934,-0.9561,0.2505,5.8594,0.7324,12.9395,7,FoG
268,-0.2505,-0.9482,0.252,2.1973,-2.4414,14.8926,7,FoG
269,-0.2686,-0.9424,0.2324,0.9155,1.1597,14.7095,7,FoG
270,-0.27,-0.9497,0.2075,0.8545,5.8594,14.7705,7,FoG
271,-0.2363,-0.9414,0.1973,-0.3052,5.0659,14.1602,7,FoG
272,-0.2573,-0.9414,0.1846,-1.9531,-0.1831,14.7095,7,FoG
273,-0.2822,-0.9355,0.1909,-1.9531,-1.9531,15.1367,7,FoG
274,-0.2773,-0.9331,0.2051,-1.709,-0.6714,14.0991,7,FoG
275,-0.2534,-0.9224,0.2007,-2.4414,-3.1128,13.7329,7,FoG
276,-0.2964,-0.9253,0.1831,-2.7466,-6.7139,14.5874,7,FoG
277,-0.2827,-0.9565,0.165,-1.2207,-4.6997,15.0757,7,FoG
278,-0.2637,-0.9546,0.2173,-1.709,-4.2725,17.9443,7,FoG
279,-0.2725,-0.9434,0.2339,-3.7842,-3.8452,20.813,7,FoG
280,-0.293,-0.9233,0.2158,-6.1646,-4.5776,23.2544,7,FoG
281,-0.2642,-0.9546,0.207,-7.5073,-5.188,26.4893,7,FoG
282,-0.2993,-0.9341,0.2114,-8.606,-7.8125,30.2734,7,FoG
283,-0.3228,-0.9238,0.2202,-8.3618,-9.2163,32.4097,7,FoG
284,-0.3472,-0.9829,0.1777,-8.9722,-9.0942,36.0107,7,FoG
285,-0.3433,-1.0342,0.1694,-10.376,-3.479,42.3584,7,FoG
286,-0.3188,-0.9854,0.1216,-5.4932,4.0283,46.7529,7,FoG
287,-0.3647,-1.0254,0.0679,-2.8687,1.5259,53.4058,7,FoG
288,-0.3887,-1.083,0.0757,-4.6387,-1.2817,58.96,7,FoG
289,-0.3574,-1.085,0.1572,-7.8735,-3.3569,63.1104,7,FoG
290,-0.397,-1.0713,0.2666,-13.1836,-4.0894,66.5894,7,FoG
291,-0.4336,-1.0356,0.3101,-17.395,-3.2349,65.1245,7,FoG
292,-0.4482,-0.9937,0.3013,-19.2871,-0.7324,62.2559,7,FoG
293,-0.3896,-0.9019,0.2461,-20.3247,4.8828,57.1899,7,FoG
294,-0.3467,-0.8472,0.2451,-21.4233,3.54,52.1851,7,FoG
295,-0.0063,-0.8945,0.2075,-24.353,0.6104,39.917,7,FoG
296,-0.0259,-0.8652,0.228,-34.8511,-23.8647,29.541,7,FoG
297,-0.0864,-0.8545,0.2007,-36.6211,-22.7661,17.8223,7,FoG
298,-0.0352,-0.8838,0.2129,-34.668,-14.0381,3.3569,7,FoG
299,-0.0786,-0.8921,0.2471,-38.0249,-29.2969,-7.9956,7,FoG
300,-0.1665,-0.8857,0.2573,-37.7808,-40.0391,-18.0054,7,FoG
301,-0.186,-0.8813,0.2275,-34.8511,-46.5698,-30.4565,7,FoG
302,-0.168,-0.9063,0.25,-33.5083,-68.1152,-38.147,7,FoG
303,-0.1943,-0.9146,0.2754,-35.1563,-89.5996,-42.2974,7,FoG
304,-0.2466,-0.9443,0.2983,-38.0249,-112.6709,-45.3491,7,FoG
305,-0.2705,-0.9473,0.293,-37.2925,-117.4316,-51.4526,7,FoG
306,-0.2729,-0.9683,0.2788,-36.1938,-114.624,-57.9834,7,FoG
307,-0.3467,-0.939,0.2632,-39.0625,-119.4458,-62.8052,7,FoG
308,-0.3384,-0.9531,0.2632,-37.2925,-113.1592,-66.9556,7,FoG
309,-0.3062,-0.9741,0.249,-35.2173,-109.6191,-72.5098,7,FoG
310,-0.353,-0.9858,0.2617,-33.9355,-110.3516,-74.707,7,FoG
311,-0.3306,-1.0093,0.2573,-34.668,-117.5537,-75.5005,7,FoG
312,-0.3467,-0.9922,0.2725,-38.0859,-138.3057,-72.5708,7,FoG
313,-0.5913,-0.9165,0.3428,-43.335,-165.9546,-66.3452,7,FoG
314,-0.7793,-0.8579,0.4448,-37.7808,-168.7622,-57.312,7,FoG
315,-0.6377,-0.8164,0.3765,-23.3154,-143.9819,-56.3965,7,FoG
316,-0.8213,-0.7827,0.2451,-16.2354,-125.061,-45.8984,7,FoG
317,-0.9116,-0.6504,0.4058,-13.4888,-81.604,-32.7148,7,FoG
318,-1.1753,-0.5244,0.5273,-5.3711,-45.6543,-12.7563,7,FoG
319,-1.4365,-0.3887,0.5669,12.8174,0.061,11.4746,7,FoG
320,-1.4795,-0.6421,0.4668,34.3628,65.3076,44.5557,7,FoG
321,0.9302,-1.6621,0.459,46.0815,105.835,11.1084,7,FoG
322,1.2979,-1.8726,-0.0366,22.7051,56.3354,4.0894,7,FoG
323,-1.2363,-0.6675,-0.1318,-18.5547,-97.9004,67.688,7,FoG
324,-0.4092,-1.0063,-0.2227,18.2495,-6.958,40.6494,7,FoG
325,0.0947,-1.1123,0.0132,20.5078,-6.4087,35.1563,7,FoG
326,-0.3618,-0.8711,0.373,13.4277,-16.6016,41.3818,7,FoG
327,-0.3267,-0.8154,0.4077,10.9863,1.5259,29.8462,7,FoG
328,-0.0298,-0.9297,0.3613,8.3008,-5.8594,30.0293,7,FoG
329,-0.4097,-0.981,0.1807,2.6855,-13.7329,33.7524,7,FoG
330,-0.2588,-0.9907,0.1367,6.1035,-1.8311,29.0527,7,FoG
331,-0.2827,-0.9941,0.1782,4.0283,-6.5308,32.2876,7,FoG
332,-0.2334,-0.9497,0.2378,3.8452,-6.958,31.4331,7,FoG
333,-0.3682,-0.897,0.3071,-0.6104,-11.4136,30.5786,7,FoG
334,-0.3594,-0.9004,0.2939,-2.5635,-2.0142,25.0854,7,FoG
335,-0.355,-0.894,0.2476,-3.2349,1.0376,21.3013,7,FoG
336,-0.3525,-0.9277,0.1685,-1.6479,6.3477,18.2495,7,FoG
337,-0.2983,-0.9507,0.1606,-1.5259,4.3335,17.395,7,FoG
